Id,Incident_Status_Id,Reassignment_Count,Reopen_Count,Made_SLA,Created_By,Created_At,Assigned_To,Updated_By,Updated_At,Resolved_By,Resolved_At,Category,Urgency,Priority
INC0029031,6,0,0,TRUE,305,12/5/2016 21:42,15,578,12/5/2016 21:43,134,12/5/2016 21:43,10,2 - Medium,3 - Moderate
INC0029032,6,0,0,TRUE,305,12/5/2016 21:43,15,578,12/5/2016 21:45,134,12/5/2016 21:45,2,2 - Medium,3 - Moderate
INC0029033,1,0,0,TRUE,305,12/5/2016 21:45,15,578,12/5/2016 21:45,0,1/1/1912 0:00,1,2 - Medium,3 - Moderate
INC0029034,6,0,0,TRUE,305,12/5/2016 21:47,15,578,12/5/2016 21:49,134,12/5/2016 21:49,2,2 - Medium,3 - Moderate
INC0029035,7,0,0,TRUE,305,12/5/2016 21:51,15,578,12/5/2016 21:52,0,1/1/1912 0:00,5,2 - Medium,3 - Moderate
INC0029036,7,0,0,TRUE,305,12/5/2016 21:54,15,578,12/5/2016 21:54,0,1/1/1912 0:00,2,2 - Medium,3 - Moderate
INC0029037,6,0,0,TRUE,305,12/5/2016 21:56,15,578,12/5/2016 21:57,134,12/5/2016 21:57,1,2 - Medium,3 - Moderate
INC0029038,6,0,0,TRUE,305,12/5/2016 21:58,15,578,12/5/2016 22:00,134,12/5/2016 22:00,7,2 - Medium,3 - Moderate
INC0029039,6,0,0,TRUE,305,12/5/2016 22:01,15,578,12/5/2016 22:07,134,12/5/2016 22:07,9,2 - Medium,3 - Moderate
INC0029040,6,0,0,TRUE,305,12/5/2016 22:10,15,578,12/5/2016 22:11,134,12/5/2016 22:11,3,2 - Medium,3 - Moderate
INC0029041,1,0,0,TRUE,305,12/5/2016 22:12,15,578,12/5/2016 22:13,0,1/1/1912 0:00,6,2 - Medium,3 - Moderate
INC0029042,1,0,0,TRUE,305,12/5/2016 22:14,15,578,12/5/2016 22:15,0,1/1/1912 0:00,2,2 - Medium,3 - Moderate
INC0029043,6,0,0,TRUE,305,12/5/2016 22:16,15,578,12/5/2016 22:20,134,12/5/2016 22:20,9,2 - Medium,3 - Moderate
INC0029044,6,0,0,TRUE,305,12/5/2016 22:20,15,578,12/5/2016 22:22,134,12/5/2016 22:22,6,2 - Medium,3 - Moderate
INC0029046,6,0,0,TRUE,58,12/5/2016 22:34,30,131,12/5/2016 22:39,29,12/5/2016 22:39,1,2 - Medium,3 - Moderate
INC0029048,6,0,0,TRUE,58,12/5/2016 23:06,30,131,12/5/2016 23:15,29,12/5/2016 23:15,2,2 - Medium,3 - Moderate
INC0029051,6,0,0,TRUE,239,5/13/2016 0:23,126,908,5/18/2016 1:07,98,5/18/2016 1:07,6,2 - Medium,3 - Moderate
INC0029052,6,0,0,TRUE,463,5/13/2016 0:26,218,908,5/18/2016 1:07,119,5/18/2016 1:07,9,2 - Medium,3 - Moderate
INC0029053,6,0,0,TRUE,239,5/13/2016 0:41,126,908,5/18/2016 1:07,103,5/18/2016 1:07,4,2 - Medium,3 - Moderate
INC0029054,6,0,0,TRUE,94,5/13/2016 0:44,47,908,5/18/2016 1:07,126,5/18/2016 1:07,2,2 - Medium,3 - Moderate
INC0029055,6,0,0,TRUE,463,5/13/2016 0:45,196,908,5/21/2016 12:07,63,5/21/2016 12:07,8,2 - Medium,3 - Moderate
INC0029056,6,0,0,TRUE,397,5/13/2016 0:52,191,908,5/18/2016 1:07,108,5/18/2016 1:07,7,2 - Medium,3 - Moderate
INC0029057,6,0,0,TRUE,397,5/13/2016 2:08,24,908,5/18/2016 16:07,71,5/18/2016 16:07,2,2 - Medium,3 - Moderate
INC0029058,6,2,0,TRUE,239,5/13/2016 2:45,25,908,5/23/2016 20:07,23,5/18/2016 19:59,9,2 - Medium,3 - Moderate
INC0029060,6,0,0,TRUE,94,5/13/2016 3:50,47,908,5/18/2016 4:07,120,5/18/2016 4:07,5,2 - Medium,3 - Moderate
INC0029061,6,0,0,FALSE,463,5/13/2016 4:04,167,908,5/21/2016 10:07,80,5/21/2016 10:07,2,2 - Medium,2 - High
INC0029062,6,0,0,TRUE,8,5/13/2016 5:20,6,908,5/18/2016 6:07,136,5/18/2016 6:07,2,2 - Medium,3 - Moderate
INC0029064,6,2,0,TRUE,17,5/13/2016 6:19,56,908,5/18/2016 8:07,52,5/13/2016 7:35,3,2 - Medium,3 - Moderate
INC0029066,6,0,0,TRUE,17,5/13/2016 6:37,13,908,5/18/2016 7:07,127,5/18/2016 7:07,9,2 - Medium,3 - Moderate
INC0029067,6,3,0,FALSE,17,5/13/2016 7:10,115,908,5/29/2016 11:07,103,5/24/2016 11:02,5,2 - Medium,3 - Moderate
INC0029068,6,2,0,FALSE,108,5/13/2016 7:30,17,908,5/21/2016 15:07,15,5/16/2016 14:27,1,1 - High,2 - High
INC0029069,6,0,0,TRUE,108,5/13/2016 7:36,56,908,5/18/2016 8:07,92,5/18/2016 8:07,2,2 - Medium,3 - Moderate
INC0029070,6,0,0,TRUE,17,5/13/2016 7:36,13,908,5/18/2016 8:07,4,5/18/2016 8:07,9,2 - Medium,3 - Moderate
INC0029072,6,0,0,TRUE,17,5/13/2016 7:57,13,908,5/18/2016 9:07,107,5/18/2016 9:07,2,2 - Medium,3 - Moderate
INC0029073,6,0,0,TRUE,501,5/13/2016 7:57,120,908,5/18/2016 12:07,59,5/18/2016 12:07,6,2 - Medium,3 - Moderate
INC0029074,6,2,0,FALSE,17,5/13/2016 7:59,96,908,7/25/2016 18:07,86,7/20/2016 18:06,9,2 - Medium,3 - Moderate
INC0029075,6,3,0,FALSE,17,5/13/2016 7:59,227,908,5/18/2016 10:07,206,5/13/2016 9:26,2,1 - High,1 - Critical
INC0029076,6,0,0,TRUE,131,5/13/2016 8:02,73,908,5/18/2016 9:07,120,5/18/2016 9:07,3,3 - Low,4 - Low
INC0029077,6,0,0,TRUE,108,5/13/2016 8:04,56,908,5/18/2016 9:07,38,5/18/2016 9:07,9,2 - Medium,3 - Moderate
INC0029079,6,0,0,TRUE,17,5/13/2016 8:05,13,908,5/18/2016 9:07,40,5/18/2016 9:07,3,2 - Medium,3 - Moderate
INC0029080,6,0,0,TRUE,24,5/13/2016 8:05,17,908,5/18/2016 9:07,136,5/18/2016 9:07,5,2 - Medium,3 - Moderate
INC0029082,6,0,0,TRUE,501,5/13/2016 8:05,233,908,5/18/2016 9:07,98,5/18/2016 9:07,8,2 - Medium,3 - Moderate
INC0029084,6,0,0,TRUE,17,5/13/2016 8:15,249,908,5/18/2016 16:07,57,5/18/2016 16:07,10,2 - Medium,3 - Moderate
INC0029085,6,0,0,TRUE,501,5/13/2016 8:17,233,908,5/18/2016 9:07,41,5/18/2016 9:07,10,2 - Medium,3 - Moderate
INC0029087,6,0,0,TRUE,17,5/13/2016 8:21,13,908,5/18/2016 9:07,115,5/18/2016 9:07,3,2 - Medium,3 - Moderate
INC0029088,6,0,0,TRUE,55,5/13/2016 8:22,28,908,5/18/2016 13:07,70,5/18/2016 13:07,3,2 - Medium,3 - Moderate
INC0029089,6,0,0,TRUE,17,5/13/2016 8:22,13,908,5/18/2016 9:07,61,5/18/2016 9:07,9,2 - Medium,3 - Moderate
INC0029090,6,0,0,TRUE,17,5/13/2016 8:23,115,908,5/23/2016 10:07,100,5/23/2016 10:07,7,2 - Medium,3 - Moderate
INC0029091,6,0,0,TRUE,108,5/13/2016 8:24,56,908,5/18/2016 9:07,139,5/18/2016 9:07,5,2 - Medium,3 - Moderate
INC0029092,6,0,0,TRUE,24,5/13/2016 8:26,17,908,5/18/2016 9:07,136,5/18/2016 9:07,4,2 - Medium,3 - Moderate
INC0029093,6,0,0,TRUE,17,5/13/2016 8:29,180,908,5/18/2016 11:07,82,5/18/2016 11:07,8,2 - Medium,3 - Moderate
INC0029094,6,1,0,TRUE,147,5/13/2016 8:29,78,908,5/18/2016 9:07,71,5/13/2016 8:41,9,2 - Medium,3 - Moderate
INC0029096,6,0,0,TRUE,501,5/13/2016 8:30,233,908,5/18/2016 13:07,62,5/18/2016 13:07,8,2 - Medium,3 - Moderate
INC0029097,6,3,0,TRUE,301,5/13/2016 8:33,159,908,5/22/2016 17:07,143,5/17/2016 16:36,2,2 - Medium,3 - Moderate
INC0029098,6,0,0,TRUE,17,5/13/2016 8:33,13,908,5/18/2016 9:07,136,5/18/2016 9:07,8,2 - Medium,3 - Moderate
INC0029100,6,2,0,TRUE,108,5/13/2016 8:39,57,908,5/21/2016 18:07,53,5/16/2016 17:57,1,2 - Medium,3 - Moderate
INC0029102,6,0,0,TRUE,17,5/13/2016 8:41,13,908,5/18/2016 9:07,67,5/18/2016 9:07,1,2 - Medium,3 - Moderate
INC0029103,6,2,0,TRUE,17,5/13/2016 8:43,17,908,5/21/2016 15:07,15,5/16/2016 14:35,6,2 - Medium,3 - Moderate
INC0029104,6,1,0,TRUE,131,5/13/2016 8:43,249,908,5/21/2016 10:07,227,5/16/2016 9:33,8,2 - Medium,3 - Moderate
INC0029105,6,0,0,TRUE,55,5/13/2016 8:44,28,908,5/18/2016 9:07,56,5/18/2016 9:07,6,2 - Medium,3 - Moderate
INC0029106,6,0,0,TRUE,17,5/13/2016 8:45,24,908,5/18/2016 17:07,60,5/18/2016 17:07,10,2 - Medium,3 - Moderate
INC0029107,6,2,0,FALSE,17,5/13/2016 8:47,175,908,5/25/2016 16:07,158,5/20/2016 15:18,3,2 - Medium,3 - Moderate
INC0029109,6,0,0,FALSE,108,5/13/2016 8:48,31,908,5/28/2016 16:07,122,5/28/2016 16:07,9,2 - Medium,3 - Moderate
INC0029110,6,1,0,TRUE,17,5/13/2016 8:49,13,908,5/18/2016 9:07,11,5/13/2016 9:06,10,2 - Medium,3 - Moderate
INC0029111,6,3,0,TRUE,17,5/13/2016 8:49,115,908,5/23/2016 14:07,103,5/18/2016 14:04,1,2 - Medium,3 - Moderate
INC0029112,6,1,0,TRUE,17,5/13/2016 8:49,53,908,5/23/2016 12:07,50,5/18/2016 11:11,7,2 - Medium,3 - Moderate
INC0029113,6,0,0,TRUE,24,5/13/2016 8:52,17,908,5/18/2016 9:07,122,5/18/2016 9:07,6,2 - Medium,3 - Moderate
INC0029114,6,0,0,TRUE,108,5/13/2016 8:52,31,908,5/18/2016 16:07,131,5/18/2016 16:07,9,2 - Medium,3 - Moderate
INC0029115,6,0,0,TRUE,17,5/13/2016 8:53,13,908,5/18/2016 9:10,77,5/18/2016 9:10,9,2 - Medium,3 - Moderate
INC0029116,6,8,0,TRUE,55,5/13/2016 8:55,115,429,10/6/2016 9:44,103,10/6/2016 9:44,6,2 - Medium,3 - Moderate
INC0029117,6,0,0,TRUE,301,5/13/2016 8:55,149,908,5/18/2016 9:07,8,5/18/2016 9:07,4,2 - Medium,3 - Moderate
INC0029118,6,1,0,TRUE,24,5/13/2016 8:56,17,908,5/18/2016 10:07,15,5/13/2016 9:19,1,2 - Medium,3 - Moderate
INC0029120,6,2,0,TRUE,131,5/13/2016 8:57,44,908,5/18/2016 13:10,41,5/13/2016 13:08,7,3 - Low,4 - Low
INC0029121,6,0,0,TRUE,17,5/13/2016 8:57,13,908,5/18/2016 9:07,23,5/18/2016 9:07,7,2 - Medium,3 - Moderate
INC0029122,6,0,0,TRUE,24,5/13/2016 8:59,17,908,5/18/2016 10:07,81,5/18/2016 10:07,3,2 - Medium,3 - Moderate
INC0029123,6,0,0,TRUE,17,5/13/2016 9:02,13,908,5/18/2016 10:07,133,5/18/2016 10:07,5,2 - Medium,3 - Moderate
INC0029124,6,0,0,TRUE,17,5/13/2016 9:03,115,908,5/18/2016 16:07,36,5/18/2016 16:07,2,2 - Medium,3 - Moderate
INC0029125,6,0,0,TRUE,301,5/13/2016 9:04,149,908,5/18/2016 10:07,89,5/18/2016 10:07,5,2 - Medium,3 - Moderate
INC0029126,6,7,0,FALSE,17,5/13/2016 9:06,121,908,12/6/2016 14:07,109,7/6/2016 13:47,1,2 - Medium,3 - Moderate
INC0029127,6,0,0,TRUE,501,5/13/2016 9:11,233,908,5/18/2016 10:07,8,5/18/2016 10:07,1,2 - Medium,3 - Moderate
INC0029129,6,5,0,TRUE,62,5/13/2016 9:19,137,510,5/30/2016 9:53,123,5/30/2016 9:53,9,2 - Medium,3 - Moderate
INC0029132,6,0,0,TRUE,55,5/13/2016 9:20,17,908,5/18/2016 15:10,25,5/18/2016 15:10,10,2 - Medium,3 - Moderate
INC0029133,6,1,0,TRUE,12,5/13/2016 9:24,10,27,5/13/2016 11:33,9,5/13/2016 10:20,7,2 - Medium,3 - Moderate
INC0029134,6,0,0,TRUE,108,5/13/2016 9:24,56,908,5/18/2016 10:07,104,5/18/2016 10:07,3,2 - Medium,3 - Moderate
INC0029136,6,0,0,TRUE,403,5/13/2016 9:30,134,908,5/18/2016 10:07,105,5/18/2016 10:07,9,2 - Medium,3 - Moderate
INC0029137,6,0,0,TRUE,17,5/13/2016 9:30,13,908,5/18/2016 10:07,53,5/18/2016 10:07,4,2 - Medium,3 - Moderate
INC0029138,6,0,0,FALSE,9,5/13/2016 9:32,7,20,5/16/2016 13:16,107,5/16/2016 13:16,4,1 - High,1 - Critical
INC0029140,6,0,0,FALSE,501,5/13/2016 9:38,236,908,5/30/2016 18:07,72,5/30/2016 18:07,1,2 - Medium,3 - Moderate
INC0029141,6,0,0,TRUE,17,5/13/2016 9:39,13,908,5/18/2016 10:07,110,5/18/2016 10:07,5,2 - Medium,3 - Moderate
INC0029142,6,0,0,TRUE,17,5/13/2016 9:41,13,908,5/18/2016 10:07,103,5/18/2016 10:07,6,2 - Medium,3 - Moderate
INC0029143,6,1,0,TRUE,17,5/13/2016 9:41,92,908,5/18/2016 10:07,83,5/13/2016 9:55,7,2 - Medium,3 - Moderate
INC0029144,6,1,0,TRUE,17,5/13/2016 9:46,78,908,5/23/2016 16:07,71,5/18/2016 16:01,7,2 - Medium,3 - Moderate
INC0029145,6,0,0,TRUE,108,5/13/2016 9:50,56,908,5/18/2016 11:07,88,5/18/2016 11:07,2,2 - Medium,3 - Moderate
INC0029146,6,1,0,TRUE,24,5/13/2016 9:50,17,908,5/18/2016 10:07,15,5/13/2016 9:55,4,2 - Medium,3 - Moderate
INC0029147,6,0,0,TRUE,301,5/13/2016 9:51,149,908,5/18/2016 10:07,73,5/18/2016 10:07,8,2 - Medium,3 - Moderate
INC0029150,6,0,0,TRUE,17,5/13/2016 9:55,13,908,5/18/2016 15:07,97,5/18/2016 15:07,10,2 - Medium,3 - Moderate
INC0029151,6,0,0,TRUE,131,5/13/2016 9:57,73,908,5/18/2016 10:07,9,5/18/2016 10:07,8,3 - Low,4 - Low
INC0029152,6,4,0,TRUE,17,5/13/2016 10:02,217,908,5/21/2016 17:07,198,5/16/2016 16:20,7,2 - Medium,3 - Moderate
INC0029153,6,0,0,TRUE,55,5/13/2016 10:03,74,908,5/18/2016 15:07,134,5/18/2016 15:07,2,2 - Medium,3 - Moderate
INC0029155,6,0,0,TRUE,17,5/13/2016 10:05,13,908,5/18/2016 15:07,33,5/18/2016 15:07,2,2 - Medium,3 - Moderate
INC0029158,6,0,0,TRUE,24,5/13/2016 10:10,17,908,5/18/2016 11:07,71,5/18/2016 11:07,4,2 - Medium,3 - Moderate
INC0029159,6,0,0,TRUE,108,5/13/2016 10:11,56,908,5/18/2016 11:07,14,5/18/2016 11:07,1,2 - Medium,3 - Moderate
INC0029161,6,1,0,TRUE,17,5/13/2016 10:12,13,908,5/18/2016 11:07,11,5/13/2016 10:24,1,2 - Medium,3 - Moderate
INC0029163,6,2,0,FALSE,17,5/13/2016 10:13,175,908,11/6/2016 11:07,158,6/6/2016 10:46,2,2 - Medium,3 - Moderate
INC0029164,6,1,0,TRUE,17,5/13/2016 10:14,17,908,5/18/2016 11:07,15,5/13/2016 10:27,1,2 - Medium,3 - Moderate
INC0029165,6,1,0,TRUE,131,5/13/2016 10:16,78,908,5/21/2016 9:10,71,5/16/2016 9:07,5,2 - Medium,3 - Moderate
INC0029166,6,0,0,TRUE,24,5/13/2016 10:17,17,908,5/18/2016 11:07,133,5/18/2016 11:07,1,2 - Medium,3 - Moderate
INC0029167,6,0,0,TRUE,17,5/13/2016 10:18,115,908,5/21/2016 17:07,20,5/21/2016 17:07,6,2 - Medium,3 - Moderate
INC0029168,6,0,0,TRUE,17,5/13/2016 10:19,249,908,5/21/2016 10:07,38,5/21/2016 10:07,6,2 - Medium,3 - Moderate
INC0029169,6,0,0,TRUE,501,5/13/2016 10:20,17,908,5/21/2016 15:10,112,5/21/2016 15:10,1,2 - Medium,3 - Moderate
INC0029170,6,0,0,TRUE,55,5/13/2016 10:21,34,908,5/18/2016 13:07,57,5/18/2016 13:07,10,2 - Medium,3 - Moderate
INC0029172,6,0,0,TRUE,131,5/13/2016 10:24,73,908,5/18/2016 11:07,93,5/18/2016 11:07,1,3 - Low,4 - Low
INC0029173,6,1,0,FALSE,17,5/13/2016 10:28,69,908,7/18/2016 15:00,62,7/13/2016 14:57,8,2 - Medium,3 - Moderate
INC0029174,6,2,0,TRUE,430,5/13/2016 10:28,201,908,5/21/2016 10:07,183,5/16/2016 9:52,2,2 - Medium,3 - Moderate
INC0029178,6,1,0,TRUE,108,5/13/2016 10:32,17,908,5/21/2016 13:07,15,5/16/2016 12:44,6,2 - Medium,3 - Moderate
INC0029179,6,1,0,TRUE,301,5/13/2016 10:33,135,908,5/18/2016 17:07,121,5/13/2016 16:36,1,2 - Medium,3 - Moderate
INC0029180,6,1,0,TRUE,17,5/13/2016 10:34,17,908,5/21/2016 16:07,15,5/16/2016 15:12,5,2 - Medium,3 - Moderate
INC0029183,6,2,0,TRUE,108,5/13/2016 10:37,56,908,5/18/2016 12:07,52,5/13/2016 11:48,10,2 - Medium,3 - Moderate
INC0029184,6,1,0,TRUE,354,5/13/2016 10:40,188,908,5/21/2016 10:07,171,5/16/2016 9:19,9,2 - Medium,3 - Moderate
INC0029185,6,1,0,TRUE,131,5/13/2016 10:43,73,908,5/18/2016 11:07,66,5/13/2016 10:59,4,2 - Medium,3 - Moderate
INC0029186,6,3,0,TRUE,17,5/13/2016 10:45,17,60,8/6/2016 8:32,15,8/6/2016 8:32,1,2 - Medium,3 - Moderate
INC0029187,6,2,0,TRUE,17,5/13/2016 10:45,101,363,9/6/2016 17:19,91,9/6/2016 17:19,8,2 - Medium,3 - Moderate
INC0029188,6,0,0,TRUE,17,5/13/2016 10:47,13,908,5/18/2016 12:07,9,5/18/2016 12:07,8,2 - Medium,3 - Moderate
INC0029189,6,0,0,TRUE,17,5/13/2016 10:47,13,908,5/18/2016 11:07,111,5/18/2016 11:07,9,2 - Medium,3 - Moderate
INC0029191,6,0,0,TRUE,55,5/13/2016 10:54,28,908,5/18/2016 11:07,100,5/18/2016 11:07,10,2 - Medium,3 - Moderate
INC0029193,6,2,0,TRUE,17,5/13/2016 10:59,17,908,5/21/2016 16:07,15,5/16/2016 15:25,9,2 - Medium,3 - Moderate
INC0029195,6,2,0,TRUE,131,5/13/2016 11:00,215,908,5/18/2016 16:07,196,5/13/2016 15:46,7,2 - Medium,3 - Moderate
INC0029196,6,2,0,TRUE,24,5/13/2016 11:01,17,908,5/21/2016 16:07,15,5/16/2016 15:31,3,2 - Medium,3 - Moderate
INC0029197,6,1,0,TRUE,55,5/13/2016 11:03,167,908,5/18/2016 16:07,150,5/13/2016 15:54,1,2 - Medium,3 - Moderate
INC0029198,6,2,0,FALSE,17,5/13/2016 11:03,69,908,7/19/2016 13:00,62,7/14/2016 12:50,10,2 - Medium,3 - Moderate
INC0029199,6,1,0,TRUE,17,5/13/2016 11:03,167,908,5/21/2016 10:07,150,5/16/2016 9:48,2,2 - Medium,3 - Moderate
INC0029200,6,0,0,TRUE,17,5/13/2016 11:03,13,908,5/18/2016 12:07,5,5/18/2016 12:07,2,2 - Medium,3 - Moderate
INC0029202,6,0,0,TRUE,24,5/13/2016 11:04,17,908,5/18/2016 12:07,108,5/18/2016 12:07,7,2 - Medium,3 - Moderate
INC0029204,6,1,0,TRUE,24,5/13/2016 11:06,120,908,5/18/2016 15:07,108,5/13/2016 14:10,5,2 - Medium,3 - Moderate
INC0029206,6,1,0,TRUE,12,5/13/2016 11:06,10,27,5/18/2016 17:37,9,5/18/2016 17:37,5,2 - Medium,3 - Moderate
INC0029207,6,5,0,TRUE,24,5/13/2016 11:06,115,908,5/23/2016 11:07,103,5/18/2016 10:36,7,2 - Medium,3 - Moderate
INC0029208,6,1,0,TRUE,501,5/13/2016 11:07,24,908,5/21/2016 10:07,22,5/16/2016 9:37,10,2 - Medium,3 - Moderate
INC0029209,6,4,0,TRUE,17,5/13/2016 11:09,194,908,5/23/2016 17:07,177,5/18/2016 17:06,5,2 - Medium,3 - Moderate
INC0029210,6,0,0,TRUE,24,5/13/2016 11:09,17,908,5/18/2016 12:07,132,5/18/2016 12:07,7,2 - Medium,3 - Moderate
INC0029211,6,1,0,FALSE,118,5/13/2016 11:13,57,908,5/24/2016 18:07,53,5/19/2016 17:17,8,2 - Medium,3 - Moderate
INC0029212,6,1,0,TRUE,24,5/13/2016 11:14,97,360,5/30/2016 11:36,87,5/30/2016 11:36,9,2 - Medium,3 - Moderate
INC0029215,6,3,0,TRUE,301,5/13/2016 11:14,236,908,5/23/2016 12:07,215,5/18/2016 11:57,2,2 - Medium,3 - Moderate
INC0029216,6,0,0,TRUE,131,5/13/2016 11:16,175,713,5/30/2016 17:24,158,5/30/2016 17:24,8,2 - Medium,3 - Moderate
INC0029217,6,0,0,TRUE,62,5/13/2016 11:18,33,908,5/18/2016 13:07,128,5/18/2016 13:07,3,2 - Medium,3 - Moderate
INC0029219,6,0,0,TRUE,17,5/13/2016 11:20,13,908,5/18/2016 12:07,112,5/18/2016 12:07,1,2 - Medium,3 - Moderate
INC0029220,6,0,0,TRUE,17,5/13/2016 11:21,13,908,5/18/2016 12:07,107,5/18/2016 12:07,1,2 - Medium,3 - Moderate
INC0029221,6,2,0,FALSE,55,5/13/2016 11:25,22,908,5/30/2016 11:07,20,5/25/2016 10:28,2,2 - Medium,3 - Moderate
INC0029222,6,5,0,FALSE,17,5/13/2016 11:27,17,908,5/29/2016 10:07,15,5/24/2016 9:38,7,2 - Medium,3 - Moderate
INC0029224,6,0,0,FALSE,17,5/13/2016 11:32,230,908,5/25/2016 17:07,3,5/25/2016 17:07,10,2 - Medium,3 - Moderate
INC0029225,6,0,0,TRUE,55,5/13/2016 11:36,28,908,5/18/2016 12:07,45,5/18/2016 12:07,9,2 - Medium,3 - Moderate
INC0029226,6,0,0,TRUE,17,5/13/2016 11:37,17,908,5/21/2016 16:07,109,5/21/2016 16:07,5,2 - Medium,3 - Moderate
INC0029227,6,0,0,TRUE,17,5/13/2016 11:37,74,908,5/18/2016 15:10,18,5/18/2016 15:10,8,2 - Medium,3 - Moderate
INC0029229,6,6,0,TRUE,131,5/13/2016 11:44,17,908,5/29/2016 13:07,15,5/24/2016 12:57,10,3 - Low,4 - Low
INC0029230,6,0,0,TRUE,301,5/13/2016 11:44,149,908,5/18/2016 13:07,68,5/18/2016 13:07,7,2 - Medium,3 - Moderate
INC0029231,6,0,0,TRUE,17,5/13/2016 11:46,13,908,5/18/2016 13:07,137,5/18/2016 13:07,8,2 - Medium,3 - Moderate
INC0029232,6,0,0,TRUE,108,5/13/2016 11:48,56,908,5/18/2016 12:07,64,5/18/2016 12:07,7,2 - Medium,3 - Moderate
INC0029233,6,0,0,TRUE,17,5/13/2016 11:49,198,908,5/22/2016 17:07,8,5/22/2016 17:07,8,2 - Medium,3 - Moderate
INC0029235,6,0,0,TRUE,17,5/13/2016 11:55,13,908,5/18/2016 12:07,83,5/18/2016 12:07,7,2 - Medium,3 - Moderate
INC0029239,6,1,0,TRUE,131,5/13/2016 12:00,190,908,5/21/2016 9:10,173,5/16/2016 9:08,6,3 - Low,4 - Low
INC0029240,6,0,0,TRUE,17,5/13/2016 12:04,13,908,5/18/2016 13:07,125,5/18/2016 13:07,6,2 - Medium,3 - Moderate
INC0029241,6,0,0,FALSE,17,5/13/2016 12:07,18,908,12/24/2016 15:07,55,12/24/2016 15:07,8,2 - Medium,3 - Moderate
INC0029242,6,0,0,TRUE,55,5/13/2016 12:08,28,908,5/18/2016 12:10,107,5/18/2016 12:10,6,2 - Medium,3 - Moderate
INC0029243,6,0,0,TRUE,24,5/13/2016 12:12,17,908,5/18/2016 13:07,91,5/18/2016 13:07,5,2 - Medium,3 - Moderate
INC0029244,6,3,0,FALSE,131,5/13/2016 12:13,137,908,11/6/2016 8:07,123,6/6/2016 8:04,9,2 - Medium,3 - Moderate
INC0029246,6,0,0,TRUE,17,5/13/2016 12:16,111,908,5/18/2016 16:07,117,5/18/2016 16:07,9,2 - Medium,3 - Moderate
INC0029248,6,0,0,TRUE,301,5/13/2016 12:27,83,908,5/18/2016 16:07,78,5/18/2016 16:07,2,2 - Medium,3 - Moderate
INC0029249,6,1,0,TRUE,501,5/13/2016 12:34,183,908,5/21/2016 10:07,166,5/16/2016 9:10,10,2 - Medium,3 - Moderate
INC0029250,6,0,0,TRUE,131,5/13/2016 12:35,73,908,5/18/2016 13:07,86,5/18/2016 13:07,5,2 - Medium,3 - Moderate
INC0029251,6,0,0,TRUE,17,5/13/2016 12:37,13,908,5/18/2016 13:07,118,5/18/2016 13:07,9,2 - Medium,3 - Moderate
INC0029252,6,0,0,TRUE,17,5/13/2016 12:38,13,908,5/18/2016 13:07,97,5/18/2016 13:07,5,2 - Medium,3 - Moderate
INC0029253,6,0,0,TRUE,124,5/13/2016 12:38,69,908,5/18/2016 14:07,55,5/18/2016 14:07,5,2 - Medium,3 - Moderate
INC0029254,6,0,0,FALSE,467,5/13/2016 12:43,92,908,5/22/2016 11:07,22,5/22/2016 11:07,6,2 - Medium,2 - High
INC0029255,6,0,0,TRUE,55,5/13/2016 12:43,28,908,5/18/2016 14:07,51,5/18/2016 14:07,10,2 - Medium,3 - Moderate
INC0029256,6,0,0,TRUE,500,5/13/2016 12:49,232,908,5/18/2016 14:07,24,5/18/2016 14:07,2,2 - Medium,3 - Moderate
INC0029257,6,2,0,TRUE,131,5/13/2016 12:50,22,908,5/28/2016 11:07,20,5/23/2016 11:01,7,3 - Low,4 - Low
INC0029258,6,0,0,TRUE,17,5/13/2016 12:59,13,908,5/18/2016 13:07,33,5/18/2016 13:07,1,2 - Medium,3 - Moderate
INC0029260,6,1,0,TRUE,131,5/13/2016 13:00,159,908,5/23/2016 15:07,143,5/18/2016 14:57,8,2 - Medium,3 - Moderate
INC0029261,6,0,0,TRUE,124,5/13/2016 13:05,69,908,5/18/2016 14:07,14,5/18/2016 14:07,3,2 - Medium,3 - Moderate
INC0029263,6,1,0,FALSE,17,5/13/2016 13:07,109,908,5/28/2016 17:07,98,5/23/2016 16:41,4,2 - Medium,3 - Moderate
INC0029264,6,0,0,TRUE,124,5/13/2016 13:08,69,908,5/18/2016 14:07,31,5/18/2016 14:07,6,2 - Medium,3 - Moderate
INC0029265,6,0,0,TRUE,124,5/13/2016 13:09,69,908,5/18/2016 14:07,7,5/18/2016 14:07,4,2 - Medium,3 - Moderate
INC0029267,6,0,0,TRUE,124,5/13/2016 13:13,69,908,5/18/2016 14:07,116,5/18/2016 14:07,8,2 - Medium,3 - Moderate
INC0029268,6,0,0,TRUE,124,5/13/2016 13:15,69,908,5/18/2016 14:07,21,5/18/2016 14:07,10,2 - Medium,3 - Moderate
INC0029269,6,0,0,TRUE,124,5/13/2016 13:16,69,908,5/18/2016 14:07,63,5/18/2016 14:07,1,2 - Medium,3 - Moderate
INC0029270,6,1,0,TRUE,12,5/13/2016 13:21,10,908,5/23/2016 18:07,9,5/18/2016 17:38,2,2 - Medium,3 - Moderate
